time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-12-15 09:30:00-05:00,MLTrader,c5f8bb3f72134a4f83df8c8b0bffcfc2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-12-15 09:30:00-05:00,MLTrader,c5f8bb3f72134a4f83df8c8b0bffcfc2,SPY,buy,market,fill,1,gtc,0.0,1,stock,394.29998779296875,10.0,0.0
