datetime,portfolio_value,cash,positions,return
2023-01-24 09:30:00-05:00,102004.19929504395,66926.69990539551,"[{'asset': USD, 'quantity': 66926.69990539551}, {'asset': AAPL, 'quantity': 250.0}]",0.005396396861414576
2023-01-25 09:30:00-05:00,102154.99977111816,65523.59992980957,"[{'asset': USD, 'quantity': 65523.59992980957}, {'asset': AAPL, 'quantity': 260.0}]",0.0014783751758888908
2023-01-26 09:30:00-05:00,102770.59944152832,64114.699935913086,"[{'asset': USD, 'quantity': 64114.699935913086}, {'asset': AAPL, 'quantity': 270.0}]",0.006026133540105061
2023-01-27 09:30:00-05:00,102767.80097961426,62682.99995422363,"[{'asset': USD, 'quantity': 62682.99995422363}, {'asset': AAPL, 'quantity': 280.0}]",-2.723017992767307e-05
2023-01-28 09:30:00-05:00,102767.80097961426,61251.39991760254,"[{'asset': USD, 'quantity': 61251.39991760254}, {'asset': AAPL, 'quantity': 290.0}]",0.0
2023-01-30 09:30:00-05:00,103289.80186462402,61251.39991760254,"[{'asset': USD, 'quantity': 61251.39991760254}, {'asset': AAPL, 'quantity': 290.0}]",0.005079420597053685
2023-01-31 09:30:00-05:00,102611.79893493652,59801.79985046387,"[{'asset': USD, 'quantity': 59801.79985046387}, {'asset': AAPL, 'quantity': 300.0}]",-0.006564083940988841
2023-02-01 09:30:00-05:00,103005.50025939941,58374.799880981445,"[{'asset': USD, 'quantity': 58374.799880981445}, {'asset': AAPL, 'quantity': 310.0}]",0.0038368036478195755
2023-02-02 09:30:00-05:00,104583.09791564941,56935.099868774414,"[{'asset': USD, 'quantity': 56935.099868774414}, {'asset': AAPL, 'quantity': 320.0}]",0.015315664234212045
2023-02-03 09:30:00-05:00,104295.99952697754,55446.09992980957,"[{'asset': USD, 'quantity': 55446.09992980957}, {'asset': AAPL, 'quantity': 330.0}]",-0.0027451700551405223
2023-02-04 09:30:00-05:00,104295.99952697754,53965.7999420166,"[{'asset': USD, 'quantity': 53965.7999420166}, {'asset': AAPL, 'quantity': 340.0}]",0.0
2023-02-06 09:30:00-05:00,105839.60243225098,53965.7999420166,"[{'asset': USD, 'quantity': 53965.7999420166}, {'asset': AAPL, 'quantity': 340.0}]",0.014800212014595582
2023-02-07 09:30:00-05:00,105164.09965515137,52440.099868774414,"[{'asset': USD, 'quantity': 52440.099868774414}, {'asset': AAPL, 'quantity': 350.0}]",-0.0063823253449200035
2023-02-08 09:30:00-05:00,106330.50163269043,50933.69987487793,"[{'asset': USD, 'quantity': 50933.69987487793}, {'asset': AAPL, 'quantity': 360.0}]",0.011091256249650572
2023-02-09 09:30:00-05:00,106293.49937438965,49394.899826049805,"[{'asset': USD, 'quantity': 49394.899826049805}, {'asset': AAPL, 'quantity': 370.0}]",-0.00034799288757803026
2023-02-10 09:30:00-05:00,104651.90238952637,47857.099838256836,"[{'asset': USD, 'quantity': 47857.099838256836}, {'asset': AAPL, 'quantity': 380.0}]",-0.015444001698365462
2023-02-11 09:30:00-05:00,104651.90238952637,46362.499771118164,"[{'asset': USD, 'quantity': 46362.499771118164}, {'asset': AAPL, 'quantity': 390.0}]",0.0
2023-02-13 09:30:00-05:00,105322.69858093261,46452.19977111816,"[{'asset': USD, 'quantity': 46452.19977111816}, {'asset': AAPL, 'quantity': 390.0}]",0.006409784973707033
2023-02-14 09:30:00-05:00,105790.69784851074,44942.69980163574,"[{'asset': USD, 'quantity': 44942.69980163574}, {'asset': AAPL, 'quantity': 400.0}]",0.004443479647632698
2023-02-15 09:30:00-05:00,106196.600100708,43421.499850463864,"[{'asset': USD, 'quantity': 43421.499850463864}, {'asset': AAPL, 'quantity': 410.0}]",0.003836842562268572
2023-02-16 09:30:00-05:00,106364.59753723144,41890.39984436035,"[{'asset': USD, 'quantity': 41890.39984436035}, {'asset': AAPL, 'quantity': 420.0}]",0.0015819474104079578
2023-02-17 09:30:00-05:00,105865.80252380371,40355.29989929199,"[{'asset': USD, 'quantity': 40355.29989929199}, {'asset': AAPL, 'quantity': 430.0}]",-0.0046894833899328026
2023-02-18 09:30:00-05:00,105865.80252380371,38831.79983825683,"[{'asset': USD, 'quantity': 38831.79983825683}, {'asset': AAPL, 'quantity': 440.0}]",0.0
2023-02-21 09:30:00-05:00,104919.7984954834,38831.79983825683,"[{'asset': USD, 'quantity': 38831.79983825683}, {'asset': AAPL, 'quantity': 440.0}]",-0.008935879252486734
2023-02-22 09:30:00-05:00,104321.29767150879,37329.79986877441,"[{'asset': USD, 'quantity': 37329.79986877441}, {'asset': AAPL, 'quantity': 450.0}]",-0.005704364977410559
2023-02-23 09:30:00-05:00,104882.49823303222,35841.099917602536,"[{'asset': USD, 'quantity': 35841.099917602536}, {'asset': AAPL, 'quantity': 460.0}]",0.005379539691795054
2023-02-24 09:30:00-05:00,103481.90024108886,34340.19995422363,"[{'asset': USD, 'quantity': 34340.19995422363}, {'asset': AAPL, 'quantity': 470.0}]",-0.013353972450498408
2023-02-25 09:30:00-05:00,103481.90024108886,32869.099948120114,"[{'asset': USD, 'quantity': 32869.099948120114}, {'asset': AAPL, 'quantity': 480.0}]",0.0
2023-02-27 09:30:00-05:00,103769.90317077636,32869.099948120114,"[{'asset': USD, 'quantity': 32869.099948120114}, {'asset': AAPL, 'quantity': 480.0}]",0.0027831237058510983
2023-02-28 09:30:00-05:00,103446.50137634277,31391.999880981442,"[{'asset': USD, 'quantity': 31391.999880981442}, {'asset': AAPL, 'quantity': 490.0}]",-0.003116527861661056
2023-03-01 09:30:00-05:00,103336.50076599121,29921.499850463864,"[{'asset': USD, 'quantity': 29921.499850463864}, {'asset': AAPL, 'quantity': 500.0}]",-0.0010633574735541274
2023-03-02 09:30:00-05:00,102087.00232238769,28453.199832153317,"[{'asset': USD, 'quantity': 28453.199832153317}, {'asset': AAPL, 'quantity': 510.0}]",-0.012091549784843614
2023-03-03 09:30:00-05:00,103990.19629211425,27009.399783325192,"[{'asset': USD, 'quantity': 27009.399783325192}, {'asset': AAPL, 'quantity': 520.0}]",0.018642862719353115
2023-03-04 09:30:00-05:00,103990.19629211425,25528.999850463864,"[{'asset': USD, 'quantity': 25528.999850463864}, {'asset': AAPL, 'quantity': 530.0}]",0.0
2023-03-06 09:30:00-05:00,107037.69629211425,25528.999850463864,"[{'asset': USD, 'quantity': 25528.999850463864}, {'asset': AAPL, 'quantity': 530.0}]",0.029305647153885506
2023-03-07 09:30:00-05:00,106989.09826965332,23991.099917602536,"[{'asset': USD, 'quantity': 23991.099917602536}, {'asset': AAPL, 'quantity': 540.0}]",-0.00045402717121556524
2023-03-08 09:30:00-05:00,106499.59860534668,22454.099948120114,"[{'asset': USD, 'quantity': 22454.099948120114}, {'asset': AAPL, 'quantity': 550.0}]",-0.004575229366574507
2023-03-09 09:30:00-05:00,106919.59860534668,20925.999972534177,"[{'asset': USD, 'quantity': 20925.999972534177}, {'asset': AAPL, 'quantity': 560.0}]",0.00394367683540664
2023-03-10 09:30:00-05:00,105010.10382385254,19390.39999694824,"[{'asset': USD, 'quantity': 19390.39999694824}, {'asset': AAPL, 'quantity': 570.0}]",-0.017859165264380805
2023-03-11 09:30:00-05:00,105010.10382385254,17888.299929809567,"[{'asset': USD, 'quantity': 17888.299929809567}, {'asset': AAPL, 'quantity': 580.0}]",0.0
2023-03-13 09:30:00-04:00,105630.69922180175,17888.299929809567,"[{'asset': USD, 'quantity': 17888.299929809567}, {'asset': AAPL, 'quantity': 580.0}]",0.005909863673596805
2023-03-14 09:30:00-04:00,105577.60138244629,16375.499942016599,"[{'asset': USD, 'quantity': 16375.499942016599}, {'asset': AAPL, 'quantity': 590.0}]",-0.0005026743148218715
2023-03-15 09:30:00-04:00,106159.60211486816,14863.599917602536,"[{'asset': USD, 'quantity': 14863.599917602536}, {'asset': AAPL, 'quantity': 600.0}]",0.005512539826640239
2023-03-16 09:30:00-04:00,108550.8009979248,13341.999880981442,"[{'asset': USD, 'quantity': 13341.999880981442}, {'asset': AAPL, 'quantity': 610.0}]",0.022524565234045335
2023-03-17 09:30:00-04:00,108550.8009979248,11781.199862670896,"[{'asset': USD, 'quantity': 11781.199862670896}, {'asset': AAPL, 'quantity': 620.0}]",0.0
2023-03-18 09:30:00-04:00,108550.8009979248,10220.399844360349,"[{'asset': USD, 'quantity': 10220.399844360349}, {'asset': AAPL, 'quantity': 630.0}]",0.0
2023-03-20 09:30:00-04:00,109332.00445861816,10220.399844360349,"[{'asset': USD, 'quantity': 10220.399844360349}, {'asset': AAPL, 'quantity': 630.0}]",0.007196662332397574
2023-03-21 09:30:00-04:00,110599.20172424316,8647.199771118161,"[{'asset': USD, 'quantity': 8647.199771118161}, {'asset': AAPL, 'quantity': 640.0}]",0.011590359766107117
2023-03-22 09:30:00-04:00,110293.70093078613,7054.199740600583,"[{'asset': USD, 'quantity': 7054.199740600583}, {'asset': AAPL, 'quantity': 650.0}]",-0.00276223325932079
2023-03-23 09:30:00-04:00,110313.50012512207,5465.899722290036,"[{'asset': USD, 'quantity': 5465.899722290036}, {'asset': AAPL, 'quantity': 660.0}]",0.00017951337355492925
2023-03-24 09:30:00-04:00,110313.50012512207,3877.2997161865205,"[{'asset': USD, 'quantity': 3877.2997161865205}, {'asset': AAPL, 'quantity': 670.0}]",0.0
2023-03-25 09:30:00-04:00,110313.50012512207,2288.699710083005,"[{'asset': USD, 'quantity': 2288.699710083005}, {'asset': AAPL, 'quantity': 680.0}]",0.0
2023-03-27 09:30:00-04:00,109708.30054016113,2288.699710083005,"[{'asset': USD, 'quantity': 2288.699710083005}, {'asset': AAPL, 'quantity': 680.0}]",-0.005486178792935559
2023-03-28 09:30:00-04:00,110674.29632873535,708.9996978759737,"[{'asset': USD, 'quantity': 708.9996978759737}, {'asset': AAPL, 'quantity': 690.0}]",0.008805129455274008
2023-03-29 09:30:00-04:00,112186.29889221191,-884.7002532959013,"[{'asset': USD, 'quantity': -884.7002532959013}, {'asset': AAPL, 'quantity': 700.0}]",0.01366173188926778
2023-03-30 09:30:00-04:00,112832.40149230957,-2500.00024108887,"[{'asset': USD, 'quantity': -2500.00024108887}, {'asset': AAPL, 'quantity': 710.0}]",0.005759193470839419
2023-03-31 09:30:00-04:00,112832.40149230957,-4124.400265502933,"[{'asset': USD, 'quantity': -4124.400265502933}, {'asset': AAPL, 'quantity': 720.0}]",0.0
2023-04-01 09:30:00-04:00,112832.40149230957,-5748.800289916995,"[{'asset': USD, 'quantity': -5748.800289916995}, {'asset': AAPL, 'quantity': 730.0}]",0.0
2023-04-03 09:30:00-04:00,115869.20416564941,-5748.800289916995,"[{'asset': USD, 'quantity': -5748.800289916995}, {'asset': AAPL, 'quantity': 730.0}]",0.026914278462351282
2023-04-04 09:30:00-04:00,114492.80371398925,-7414.800350952151,"[{'asset': USD, 'quantity': -7414.800350952151}, {'asset': AAPL, 'quantity': 740.0}]",-0.01187891520936335
2023-04-05 09:30:00-04:00,112760.29410095215,-9062.200405883792,"[{'asset': USD, 'quantity': -9062.200405883792}, {'asset': AAPL, 'quantity': 750.0}]",-0.015132039366989702
2023-04-06 09:30:00-04:00,112760.29410095215,-10686.500332641604,"[{'asset': USD, 'quantity': -10686.500332641604}, {'asset': AAPL, 'quantity': 760.0}]",0.0
2023-04-07 09:30:00-04:00,112760.29410095215,-12310.800259399417,"[{'asset': USD, 'quantity': -12310.800259399417}, {'asset': AAPL, 'quantity': 770.0}]",0.0
2023-04-10 09:30:00-04:00,112698.70444030761,-12310.800259399417,"[{'asset': USD, 'quantity': -12310.800259399417}, {'asset': AAPL, 'quantity': 770.0}]",-0.0005461998936380219
2023-04-11 09:30:00-04:00,111817.30063171386,-13934.300320434573,"[{'asset': USD, 'quantity': -13934.300320434573}, {'asset': AAPL, 'quantity': 780.0}]",-0.007820886788104997
2023-04-12 09:30:00-04:00,112141.20352478027,-15546.500332641604,"[{'asset': USD, 'quantity': -15546.500332641604}, {'asset': AAPL, 'quantity': 790.0}]",0.002896715367268765
2023-04-13 09:30:00-04:00,114509.19668884277,-17162.80038146973,"[{'asset': USD, 'quantity': -17162.80038146973}, {'asset': AAPL, 'quantity': 800.0}]",0.021116173980951114
2023-04-14 09:30:00-04:00,114509.19668884277,-18808.700344848636,"[{'asset': USD, 'quantity': -18808.700344848636}, {'asset': AAPL, 'quantity': 810.0}]",0.0
2023-04-15 09:30:00-04:00,114509.19668884277,-20454.600308227542,"[{'asset': USD, 'quantity': -20454.600308227542}, {'asset': AAPL, 'quantity': 820.0}]",0.0
2023-04-17 09:30:00-04:00,115747.40469665527,-20454.600308227542,"[{'asset': USD, 'quantity': -20454.600308227542}, {'asset': AAPL, 'quantity': 820.0}]",0.010813175217507576
2023-04-18 09:30:00-04:00,115498.40216369629,-22115.6003692627,"[{'asset': USD, 'quantity': -22115.6003692627}, {'asset': AAPL, 'quantity': 830.0}]",-0.0021512580226878963
2023-04-19 09:30:00-04:00,115741.99652404785,-23773.600399780276,"[{'asset': USD, 'quantity': -23773.600399780276}, {'asset': AAPL, 'quantity': 840.0}]",0.002109071258027617
2023-04-20 09:30:00-04:00,114858.00223083496,-25434.500363159183,"[{'asset': USD, 'quantity': -25434.500363159183}, {'asset': AAPL, 'quantity': 850.0}]",-0.007637627825343607
2023-04-21 09:30:00-04:00,114858.00223083496,-27085.00039367676,"[{'asset': USD, 'quantity': -27085.00039367676}, {'asset': AAPL, 'quantity': 860.0}]",0.0
2023-04-22 09:30:00-04:00,114858.00223083496,-28735.50042419434,"[{'asset': USD, 'quantity': -28735.50042419434}, {'asset': AAPL, 'quantity': 870.0}]",0.0
2023-04-24 09:30:00-04:00,114979.8016998291,-28735.50042419434,"[{'asset': USD, 'quantity': -28735.50042419434}, {'asset': AAPL, 'quantity': 870.0}]",0.0010604352037166809
2023-04-25 09:30:00-04:00,113105.3974029541,-30387.4004486084,"[{'asset': USD, 'quantity': -30387.4004486084}, {'asset': AAPL, 'quantity': 880.0}]",-0.01630203104514305
2023-04-26 09:30:00-04:00,115001.10174865722,-32018.00042419434,"[{'asset': USD, 'quantity': -32018.00042419434}, {'asset': AAPL, 'quantity': 890.0}]",0.01676051178132032
2023-04-27 09:30:00-04:00,117971.10449523925,-33669.9004486084,"[{'asset': USD, 'quantity': -33669.9004486084}, {'asset': AAPL, 'quantity': 900.0}]",0.0258258634171451
2023-04-28 09:30:00-04:00,117971.10449523925,-35354.80050354004,"[{'asset': USD, 'quantity': -35354.80050354004}, {'asset': AAPL, 'quantity': 910.0}]",0.0
2023-04-29 09:30:00-04:00,117971.10449523925,-37039.70055847168,"[{'asset': USD, 'quantity': -37039.70055847168}, {'asset': AAPL, 'quantity': 920.0}]",0.0
2023-05-01 09:30:00-04:00,119443.09607238769,-37039.70055847168,"[{'asset': USD, 'quantity': -37039.70055847168}, {'asset': AAPL, 'quantity': 920.0}]",0.012477560360620643
2023-05-02 09:30:00-04:00,118894.39947814941,-38740.60052185059,"[{'asset': USD, 'quantity': -38740.60052185059}, {'asset': AAPL, 'quantity': 930.0}]",-0.00459379078641553
2023-05-03 09:30:00-04:00,114560.99890441894,-40435.60052185059,"[{'asset': USD, 'quantity': -40435.60052185059}, {'asset': AAPL, 'quantity': 940.0}]",-0.036447474336475105
2023-05-04 09:30:00-04:00,120346.49542541504,-42084.50051574707,"[{'asset': USD, 'quantity': -42084.50051574707}, {'asset': AAPL, 'quantity': 950.0}]",0.05050144967593262
2023-05-05 09:30:00-04:00,120346.49542541504,-43794.300473022464,"[{'asset': USD, 'quantity': -43794.300473022464}, {'asset': AAPL, 'quantity': 960.0}]",0.0
2023-05-06 09:30:00-04:00,120346.49542541504,-45504.100430297854,"[{'asset': USD, 'quantity': -45504.100430297854}, {'asset': AAPL, 'quantity': 970.0}]",0.0
2023-05-08 09:30:00-04:00,122354.40252990722,-45504.100430297854,"[{'asset': USD, 'quantity': -45504.100430297854}, {'asset': AAPL, 'quantity': 970.0}]",0.016684383682253445
2023-05-09 09:30:00-04:00,122325.00372619629,-47234.60046081543,"[{'asset': USD, 'quantity': -47234.60046081543}, {'asset': AAPL, 'quantity': 980.0}]",-0.00024027581438068601
2023-05-10 09:30:00-04:00,123146.70553894043,-48964.80050354004,"[{'asset': USD, 'quantity': -48964.80050354004}, {'asset': AAPL, 'quantity': 990.0}]",0.0067173659326704716
2023-05-11 09:30:00-04:00,122916.6945526123,-50703.3005645752,"[{'asset': USD, 'quantity': -50703.3005645752}, {'asset': AAPL, 'quantity': 1000.0}]",-0.0018677802651845266
2023-05-12 09:30:00-04:00,122916.6945526123,-52439.50051574707,"[{'asset': USD, 'quantity': -52439.50051574707}, {'asset': AAPL, 'quantity': 1010.0}]",0.0
2023-05-13 09:30:00-04:00,122916.6945526123,-54175.70046691895,"[{'asset': USD, 'quantity': -54175.70046691895}, {'asset': AAPL, 'quantity': 1020.0}]",0.0
2023-05-15 09:30:00-04:00,121254.1051361084,-54175.70046691895,"[{'asset': USD, 'quantity': -54175.70046691895}, {'asset': AAPL, 'quantity': 1020.0}]",-0.013526148116456693
2023-05-16 09:30:00-04:00,120965.70639343261,-55895.60052185059,"[{'asset': USD, 'quantity': -55895.60052185059}, {'asset': AAPL, 'quantity': 1030.0}]",-0.0023784658041231532
2023-05-17 09:30:00-04:00,122307.29941101074,-57612.70058898926,"[{'asset': USD, 'quantity': -57612.70058898926}, {'asset': AAPL, 'quantity': 1040.0}]",0.011090688903305335
2023-05-18 09:30:00-04:00,125866.7987701416,-59342.70058898926,"[{'asset': USD, 'quantity': -59342.70058898926}, {'asset': AAPL, 'quantity': 1050.0}]",0.02910291843800139
2023-05-19 09:30:00-04:00,125866.7987701416,-61106.600582885745,"[{'asset': USD, 'quantity': -61106.600582885745}, {'asset': AAPL, 'quantity': 1060.0}]",0.0
2023-05-20 09:30:00-04:00,125866.7987701416,-62870.50057678223,"[{'asset': USD, 'quantity': -62870.50057678223}, {'asset': AAPL, 'quantity': 1070.0}]",0.0
2023-05-22 09:30:00-04:00,122378.60464782715,-62870.50057678223,"[{'asset': USD, 'quantity': -62870.50057678223}, {'asset': AAPL, 'quantity': 1070.0}]",-0.027713377605516176
2023-05-23 09:30:00-04:00,120175.39541931152,-64601.800625610354,"[{'asset': USD, 'quantity': -64601.800625610354}, {'asset': AAPL, 'quantity': 1080.0}]",-0.018003222334948776
2023-05-24 09:30:00-04:00,121614.20340270996,-66312.70058898926,"[{'asset': USD, 'quantity': -66312.70058898926}, {'asset': AAPL, 'quantity': 1090.0}]",0.01197256708312211
2023-05-25 09:30:00-04:00,122615.20743103027,-68036.80062561035,"[{'asset': USD, 'quantity': -68036.80062561035}, {'asset': AAPL, 'quantity': 1100.0}]",0.00823097960857111
2023-05-26 09:30:00-04:00,122615.20743103027,-69770.00069885254,"[{'asset': USD, 'quantity': -69770.00069885254}, {'asset': AAPL, 'quantity': 1110.0}]",0.0
2023-05-27 09:30:00-04:00,122615.20743103027,-71503.20077209473,"[{'asset': USD, 'quantity': -71503.20077209473}, {'asset': AAPL, 'quantity': 1120.0}]",0.0
2023-05-30 09:30:00-04:00,127106.40127868652,-71503.20077209473,"[{'asset': USD, 'quantity': -71503.20077209473}, {'asset': AAPL, 'quantity': 1120.0}]",0.03662835908981754
2023-05-31 09:30:00-04:00,127524.4957611084,-73276.50079040528,"[{'asset': USD, 'quantity': -73276.50079040528}, {'asset': AAPL, 'quantity': 1130.0}]",0.0032893267232481094
2023-06-01 09:30:00-04:00,131320.69784851075,-75053.5007598877,"[{'asset': USD, 'quantity': -75053.5007598877}, {'asset': AAPL, 'quantity': 1140.0}]",0.029768414803331478
2023-06-02 09:30:00-04:00,131320.69784851075,-76863.80074768067,"[{'asset': USD, 'quantity': -76863.80074768067}, {'asset': AAPL, 'quantity': 1150.0}]",0.0
2023-06-03 09:30:00-04:00,131320.69784851075,-78674.10073547364,"[{'asset': USD, 'quantity': -78674.10073547364}, {'asset': AAPL, 'quantity': 1160.0}]",0.0
2023-06-05 09:30:00-04:00,130091.10068054199,-78674.10073547364,"[{'asset': USD, 'quantity': -78674.10073547364}, {'asset': AAPL, 'quantity': 1160.0}]",-0.009363315822363383
2023-06-06 09:30:00-04:00,128301.00210876465,-80473.80074768067,"[{'asset': USD, 'quantity': -80473.80074768067}, {'asset': AAPL, 'quantity': 1170.0}]",-0.013760346114475519
2023-06-07 09:30:00-04:00,127663.79202575683,-82258.20077209473,"[{'asset': USD, 'quantity': -82258.20077209473}, {'asset': AAPL, 'quantity': 1180.0}]",-0.00496652459867486
2023-06-08 09:30:00-04:00,131947.79928894044,-84037.20071105957,"[{'asset': USD, 'quantity': -84037.20071105957}, {'asset': AAPL, 'quantity': 1190.0}]",0.033556948256082464
2023-06-09 09:30:00-04:00,131947.79928894044,-85852.20071105957,"[{'asset': USD, 'quantity': -85852.20071105957}, {'asset': AAPL, 'quantity': 1200.0}]",0.0
2023-06-10 09:30:00-04:00,131947.79928894044,-87667.20071105957,"[{'asset': USD, 'quantity': -87667.20071105957}, {'asset': AAPL, 'quantity': 1210.0}]",0.0
2023-06-12 09:30:00-04:00,133520.8029815674,-87667.20071105957,"[{'asset': USD, 'quantity': -87667.20071105957}, {'asset': AAPL, 'quantity': 1210.0}]",0.011921409080740908
2023-06-13 09:30:00-04:00,134216.1933013916,-89495.20074157715,"[{'asset': USD, 'quantity': -89495.20074157715}, {'asset': AAPL, 'quantity': 1220.0}]",0.005208104687029369
2023-06-14 09:30:00-04:00,134941.90756530763,-91328.90069274903,"[{'asset': USD, 'quantity': -91328.90069274903}, {'asset': AAPL, 'quantity': 1230.0}]",0.005407054440043524
2023-06-15 09:30:00-04:00,138376.69394226075,-93168.5007598877,"[{'asset': USD, 'quantity': -93168.5007598877}, {'asset': AAPL, 'quantity': 1240.0}]",0.025453815192962193
2023-06-16 09:30:00-04:00,138376.69394226075,-95035.80071716309,"[{'asset': USD, 'quantity': -95035.80071716309}, {'asset': AAPL, 'quantity': 1250.0}]",0.0
2023-06-17 09:30:00-04:00,138376.69394226075,-96903.10067443848,"[{'asset': USD, 'quantity': -96903.10067443848}, {'asset': AAPL, 'quantity': 1260.0}]",0.0
2023-06-20 09:30:00-04:00,136070.89163513185,-96903.10067443848,"[{'asset': USD, 'quantity': -96903.10067443848}, {'asset': AAPL, 'quantity': 1260.0}]",-0.016663227321293217
