time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-12-15 09:30:00-05:00,MLTrader,e848cc5b9fd34a708488fc04b530bc1d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2022-12-15 09:30:00-05:00,MLTrader,e848cc5b9fd34a708488fc04b530bc1d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,141.11000061035156,10.0,0.0
